No.	NAME	MWC10	SRW09	MPC05	MPC10	piPC02	piPC05	piPC10	piID	PCR
14	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
15	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
16	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
17	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
18	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
19	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
20	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
21	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
22	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
23	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
24	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
25	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
26	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
27	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
28	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
29	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
30	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
31	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
32	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
33	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
34	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
35	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
36	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
37	Ceftriaxone	12.5237296957464	6.55535689181067	4.83628190695148	5.41610040220442	4.45725005591147	5.6423502351377	6.56877991214281	9.57791754505427	1.18301274172907
38	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
39	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
40	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
41	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
42	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
43	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
44	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
45	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
46	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
47	Cefmetazole	12.5051730302289	6.52941883826223	4.64439089914137	5.04985600724954	4.20841701848195	5.26269018890489	6.31116749762695	8.75940380544767	1.1735635321719
48	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
49	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
50	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
51	Ofloxacin	12.4393447296404	0	4.86753445045558	5.5683445037611	4.16666522380173	5.90587261677258	7.44773306892638	9.66672432937608	1.23202643173951
52	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
53	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
54	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
55	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
56	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
57	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
58	Aztreonam	12.189358743208	6.55535689181067	4.17438726989564	4.31748811353631	4.25206030821386	5.0759547602169	5.78074351579233	7.79988138385699	1.17332235591484
59	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
60	Moxalactam	12.7088308147184	6.52941883826223	4.87519732320115	5.45958551414416	4.48582342835553	5.7303026844656	6.75139382385771	9.87242611800168	1.23230414623766
61	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
62	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
63	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
64	Cefoxitin	12.4766759526034	6.25958146406492	4.61512051684126	4.85203026391962	4.16278172377533	5.2277607730849	5.91215074038826	8.40803380250126	1.15693214781278
65	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
66	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
67	Cefamandole	12.3678045153777	6.52941883826223	4.65396035015752	5.18178355029209	4.34055338646731	5.54003730343518	6.51684005605537	9.66924207491999	1.24548320304754
68	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
69	Cephalexin	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
70	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
71	Cefamandole	12.3678045153777	6.52941883826223	4.65396035015752	5.18178355029209	4.34055338646731	5.54003730343518	6.51684005605537	9.66924207491999	1.24548320304754
72	Moxalactam	12.7088308147184	6.52941883826223	4.87519732320115	5.45958551414416	4.48582342835553	5.7303026844656	6.75139382385771	9.87242611800168	1.23230414623766
73	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
74	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
75	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
76	BL-S217	12.2130333634258	0	4.57471097850338	4.72738781871234	4.19720194766181	5.42852292220298	5.70440727942504	8.8365101861791	1.19333482054167
77	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
78	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
79	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
80	Moxalactam	12.7088308147184	6.52941883826223	4.87519732320115	5.45958551414416	4.48582342835553	5.7303026844656	6.75139382385771	9.87242611800168	1.23230414623766
81	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
82	Cefmetazole	12.5051730302289	6.52941883826223	4.64439089914137	5.04985600724954	4.20841701848195	5.26269018890489	6.31116749762695	8.75940380544767	1.1735635321719
83	Cefotaxime	12.3422499097473	6.55535689181067	4.62497281328427	5.00394630594546	4.25206030821386	5.42989372433676	6.09244046444798	8.64932829718581	1.16691057752864
84	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
85	Ofloxacin	12.4393447296404	0	4.86753445045558	5.5683445037611	4.16666522380173	5.90587261677258	7.44773306892638	9.66672432937608	1.23202643173951
86	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
87	Cephaloglycin	12.2556196660687	0	4.56434819146784	4.83628190695148	4.16666522380173	5.40126873253384	5.92625913698271	8.71442388594486	1.19159869724807
88	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
89	Cefaclor	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
90	Cefaclor	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
91	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
92	Cephaloridine	12.2677555307178	6.25958146406492	4.59511985013459	5.10594547390058	4.25915253652335	5.49844814355317	6.66496690042066	9.48141300254689	1.25259574489039
93	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
94	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
95	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
96	BL-S217	12.2130333634258	0	4.57471097850338	4.72738781871234	4.19720194766181	5.42852292220298	5.70440727942504	8.8365101861791	1.19333482054167
97	Cephalosporin C	12.1218374114873	0	4.39444915467244	4.45434729625351	3.97029191355212	4.9416424226093	5.2040066870768	7.65822752616135	1.09803579935634
98	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
99	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
100	Cefotaxime	12.3422499097473	6.55535689181067	4.62497281328427	5.00394630594546	4.25206030821386	5.42989372433676	6.09244046444798	8.64932829718581	1.16691057752864
101	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
102	Cefoperazone	12.7058383330586	6.52941883826223	5.02388052084628	5.68697535633982	4.65157655880225	5.82618445616888	6.89067269900086	10.1820282627298	1.19468426571599
103	Cefsulodin	12.5608162255858	0	4.83628190695148	5.48893772615669	4.56434819146784	5.89509130245039	7.10870434478658	10.3275359480339	1.27550559038401
104	Cefmetazole	12.5051730302289	6.52941883826223	4.64439089914137	5.04985600724954	4.20841701848195	5.26269018890489	6.31116749762695	8.75940380544767	1.1735635321719
105	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
106	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
107	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
108	Cephalexin	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
109	Moxalactam	12.7088308147184	6.52941883826223	4.87519732320115	5.45958551414416	4.48582342835553	5.7303026844656	6.75139382385771	9.87242611800168	1.23230414623766
110	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
111	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
112	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
113	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
114	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
115	Cefaclor	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
116	Ceftriaxone	12.5237296957464	6.55535689181067	4.83628190695148	5.41610040220442	4.45725005591147	5.6423502351377	6.56877991214281	9.57791754505427	1.18301274172907
117	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
118	BL-S217	12.2130333634258	0	4.57471097850338	4.72738781871234	4.19720194766181	5.42852292220298	5.70440727942504	8.8365101861791	1.19333482054167
119	Ceftizoxime	12.1718175831011	6.55535689181067	4.43081679884331	4.57471097850338	4.09850257237076	5.25292766424923	5.76362247501222	8.24046754419497	1.17730678244499
120	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
121	Cephalexin	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
122	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
123	Cefamandole	12.3678045153777	6.52941883826223	4.65396035015752	5.18178355029209	4.34055338646731	5.54003730343518	6.51684005605537	9.66924207491999	1.24548320304754
124	Cefazolin	12.2881824460637	7.09589322109753	4.56434819146784	5.10594547390058	4.28358656186063	5.32056797548286	6.47678003670388	9.30530958456689	1.22113481899479
125	Cephalosporin C	12.1218374114873	0	4.39444915467244	4.45434729625351	3.97029191355212	4.9416424226093	5.2040066870768	7.65822752616135	1.09803579935634
126	Cefoxitin	12.4766759526034	6.25958146406492	4.61512051684126	4.85203026391962	4.16278172377533	5.2277607730849	5.91215074038826	8.40803380250126	1.15693214781278
127	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
128	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
129	Ceftriaxone	12.5237296957464	6.55535689181067	4.83628190695148	5.41610040220442	4.45725005591147	5.6423502351377	6.56877991214281	9.57791754505427	1.18301274172907
130	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
131	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
132	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
133	Ampicillin	12.3638923007139	7.41276401742656	4.48863636973214	4.46590811865458	4.01638302075239	5.18563847008253	5.4542521681688	8.05175910588487	1.15307423222533
134	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
135	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
136	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
137	Cephalosporin C	12.1218374114873	0	4.39444915467244	4.45434729625351	3.97029191355212	4.9416424226093	5.2040066870768	7.65822752616135	1.09803579935634
138	Ceftizoxime	12.1718175831011	6.55535689181067	4.43081679884331	4.57471097850338	4.09850257237076	5.25292766424923	5.76362247501222	8.24046754419497	1.17730678244499
139	Ceftriaxone	12.5237296957464	6.55535689181067	4.83628190695148	5.41610040220442	4.45725005591147	5.6423502351377	6.56877991214281	9.57791754505427	1.18301274172907
140	Cefazolin	12.2881824460637	7.09589322109753	4.56434819146784	5.10594547390058	4.28358656186063	5.32056797548286	6.47678003670388	9.30530958456689	1.22113481899479
141	Cephalosporin C	12.1218374114873	0	4.39444915467244	4.45434729625351	3.97029191355212	4.9416424226093	5.2040066870768	7.65822752616135	1.09803579935634
142	Imipenem	12.0954594698872	7.26052259808985	4.23410650459726	3.66356164612965	3.71357206670431	4.76217393479776	4.60517018598809	7.07918439460967	1.1081030525064
143	Cefacetrile	12.0726383910447	0	4.34380542185368	4.26267987704132	3.89182029811063	4.91998092582813	5.30330490805908	7.49387388678356	1.12001950966251
144	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
145	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
146	Aztreonam	12.189358743208	6.55535689181067	4.17438726989564	4.31748811353631	4.25206030821386	5.0759547602169	5.78074351579233	7.79988138385699	1.17332235591484
147	Cefaclor	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
148	Aztreonam	12.189358743208	6.55535689181067	4.17438726989564	4.31748811353631	4.25206030821386	5.0759547602169	5.78074351579233	7.79988138385699	1.17332235591484
149	LY097964	12.262353730185	6.55535689181067	4.49980967033027	4.70048036579242	4.14709512760763	5.313821553084	5.85650356167386	8.32076763923601	1.17275435383964
150	LY097964	12.262353730185	6.55535689181067	4.49980967033027	4.70048036579242	4.14709512760763	5.313821553084	5.85650356167386	8.32076763923601	1.17275435383964
151	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
152	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
153	Cefacetrile	12.0726383910447	0	4.34380542185368	4.26267987704132	3.89182029811063	4.91998092582813	5.30330490805908	7.49387388678356	1.12001950966251
154	Aztreonam	12.189358743208	6.55535689181067	4.17438726989564	4.31748811353631	4.25206030821386	5.0759547602169	5.78074351579233	7.79988138385699	1.17332235591484
155	BL-S217	12.2130333634258	0	4.57471097850338	4.72738781871234	4.19720194766181	5.42852292220298	5.70440727942504	8.8365101861791	1.19333482054167
156	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
157	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
158	Cephaloglycin	12.2556196660687	0	4.56434819146784	4.83628190695148	4.16666522380173	5.40126873253384	5.92625913698271	8.71442388594486	1.19159869724807
159	Cefaclor	12.16816826563	0	4.43081679884331	4.46590811865458	4.0517849478033	5.28161617482463	5.65861075600948	8.37913729292027	1.19932120328419
160	Cephaloglycin	12.2556196660687	0	4.56434819146784	4.83628190695148	4.16666522380173	5.40126873253384	5.92625913698271	8.71442388594486	1.19159869724807
161	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
162	Cephaloridine	12.2677555307178	6.25958146406492	4.59511985013459	5.10594547390058	4.25915253652335	5.49844814355317	6.66496690042066	9.48141300254689	1.25259574489039
163	Cefacetrile	12.0726383910447	0	4.34380542185368	4.26267987704132	3.89182029811063	4.91998092582813	5.30330490805908	7.49387388678356	1.12001950966251
164	Cephaloridine	12.2677555307178	6.25958146406492	4.59511985013459	5.10594547390058	4.25915253652335	5.49844814355317	6.66496690042066	9.48141300254689	1.25259574489039
165	Nocardicin B	12.2075066169016	0	4.56434819146784	4.84418708645859	4.43081679884331	5.72725483084134	6.37011500102059	9.63290480396841	1.26323319201299
166	SCE-796	12.4865828112313	0	4.81218435537242	5.44241771052179	4.47733681447821	5.86434115077879	7.07881575042612	10.2922077755609	1.27761580728308
167	Cephalosporin C	12.1218374114873	0	4.39444915467244	4.45434729625351	3.97029191355212	4.9416424226093	5.2040066870768	7.65822752616135	1.09803579935634
168	Cefacetrile	12.0726383910447	0	4.34380542185368	4.26267987704132	3.89182029811063	4.91998092582813	5.30330490805908	7.49387388678356	1.12001950966251
169	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
170	Cyclacillin	12.4176333742013	7.41276401742656	4.48863636973214	4.49980967033027	3.85014760171006	4.72738781871234	4.67282883446191	7.14440718032114	1.03174109563129
171	Cephaloridine	12.2677555307178	6.25958146406492	4.59511985013459	5.10594547390058	4.25915253652335	5.49844814355317	6.66496690042066	9.48141300254689	1.25259574489039
172	Cefuroxime	12.299540219688	6.29341927884648	4.57471097850338	4.9416424226093	4.20841701848195	5.33693693751309	6.02677136094013	8.52266568994348	1.16432007580308
173	Cefotaxime	12.3422499097473	6.55535689181067	4.62497281328427	5.00394630594546	4.25206030821386	5.42989372433676	6.09244046444798	8.64932829718581	1.16691057752864
174	Aztreonam	12.189358743208	6.55535689181067	4.17438726989564	4.31748811353631	4.25206030821386	5.0759547602169	5.78074351579233	7.79988138385699	1.17332235591484
175	Ceftazidime	12.5322672477403	6.55535689181067	4.81218435537242	5.43372200355424	4.51906748693468	5.77784580295626	6.9446294912543	9.97024918666331	1.24518631636637
