No.	NAME	qpmax	qnmax	Qpos	Qtot	Qmean	Q2	RPCG	RNCG	LDI
57	Cefoperazone	0.326453894376755	-0.843070268630981	4.33802108280361	9.67604216746986	0.138229173820998	2.75088846206199	0.0752541050735908	0.157936856235496	0.231864557500828
58	Aztreonam	0.276372134685516	-0.844834208488464	2.6647614184767	7.32952286116779	0.170454020027158	2.54036289302167	0.103713650598973	0.181109842136125	0.285210322165354
59	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
60	Moxalactam	0.292131632566452	-0.846840858459473	3.28418115712702	8.56836230121553	0.158673375948436	3.0379911478849	0.0889511322883317	0.160259619299169	0.239272604614758
61	SCE-796	0.254185140132904	-0.846840858459473	3.76705532707274	8.53411074727774	0.158039087912551	2.78348207107047	0.0674758181293884	0.177644433263806	0.225464206907833
62	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
63	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
64	Cefoxitin	0.406491458415985	-0.843069553375244	3.02298294473439	7.04596593603492	0.160135589455339	2.20751481398293	0.134467003568126	0.209563290523061	0.266097486909965
65	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
66	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
67	Cefamandole	0.254777938127518	-0.843070268630981	2.62453964911401	6.24907936342061	0.130189153404596	1.77126951366517	0.0970752864082374	0.232600643139116	0.200871202400794
68	SCE-796	0.254185140132904	-0.846840858459473	3.76705532707274	8.53411074727774	0.158039087912551	2.78348207107047	0.0674758181293884	0.177644433263806	0.225464206907833
69	Cephalexin	0.254182904958725	-0.843070566654205	2.16199703887105	5.32399408146739	0.133099852036685	1.57322306089918	0.117568572199088	0.266625982028735	0.208972731427777
70	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
71	Cefamandole	0.254777938127518	-0.843070268630981	2.62453964911401	6.24907936342061	0.130189153404596	1.77126951366517	0.0970752864082374	0.232600643139116	0.200871202400794
72	Moxalactam	0.292131632566452	-0.846840858459473	3.28418115712702	8.56836230121553	0.158673375948436	3.0379911478849	0.0889511322883317	0.160259619299169	0.239272604614758
73	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
74	Cefoperazone	0.326453894376755	-0.843070268630981	4.33802108280361	9.67604216746986	0.138229173820998	2.75088846206199	0.0752541050735908	0.157936856235496	0.231864557500828
75	SCE-796	0.254185140132904	-0.846840858459473	3.76705532707274	8.53411074727774	0.158039087912551	2.78348207107047	0.0674758181293884	0.177644433263806	0.225464206907833
76	BL-S217	0.304250240325928	-0.843069553375244	3.48390788445249	6.96781570324674	0.145162827150974	2.00284489419482	0.0873301621101104	0.241989626943408	0.216122820749879
77	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
78	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
79	Cefoperazone	0.326453894376755	-0.843070268630981	4.33802108280361	9.67604216746986	0.138229173820998	2.75088846206199	0.0752541050735908	0.157936856235496	0.231864557500828
80	Moxalactam	0.292131632566452	-0.846840858459473	3.28418115712702	8.56836230121553	0.158673375948436	3.0379911478849	0.0889511322883317	0.160259619299169	0.239272604614758
81	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
82	Cefmetazole	0.284974008798599	-0.843070268630981	2.5897705219686	6.17954107001424	0.134337849348136	1.76825009693857	0.110038324392532	0.23485352541264	0.210825241442459
83	Cefotaxime	0.304250240325928	-0.843069553375244	3.32330925995484	7.64661849522963	0.166230836852818	2.32242714017684	0.0915503844291825	0.195005609706671	0.268590874465493
84	Cefsulodin	0.254185318946838	-0.843068659305573	3.83198636583984	8.66397277265787	0.157526777684689	2.66498487736681	0.0663325217471461	0.174476620653565	0.2266554696935
85	Ofloxacin	0.348275423049927	-0.84395033121109	3.2033310867846	6.40666220989078	0.139275265432408	1.92338417042629	0.108722893018066	0.26346022274236	0.194461910700311
86	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
87	Cephaloglycin	0.304250240325928	-0.843069553375244	2.79583252081648	6.59166503185406	0.143297065909871	1.96544670229832	0.108822770341435	0.222103991923709	0.226237122318707
88	Cefoperazone	0.326453894376755	-0.843070268630981	4.33802108280361	9.67604216746986	0.138229173820998	2.75088846206199	0.0752541050735908	0.157936856235496	0.231864557500828
89	Cefaclor	0.254210501909256	-0.843045830726624	2.16748686879873	5.3349737636745	0.144188480099311	1.58112055651145	0.117283525712958	0.266156059584799	0.220084268217668
90	Cefaclor	0.254210501909256	-0.843045830726624	2.16748686879873	5.3349737636745	0.144188480099311	1.58112055651145	0.117283525712958	0.266156059584799	0.220084268217668
91	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
92	Cephaloridine	0.254184931516647	-0.843068659305573	2.95657728845254	5.91315458482131	0.131403435218251	1.63629654432862	0.0859726997529928	0.285150217564417	0.192535738965186
93	Cefsulodin	0.254185318946838	-0.843068659305573	3.83198636583984	8.66397277265787	0.157526777684689	2.66498487736681	0.0663325217471461	0.174476620653565	0.2266554696935
94	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
95	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
96	BL-S217	0.304250240325928	-0.843069553375244	3.48390788445249	6.96781570324674	0.145162827150974	2.00284489419482	0.0873301621101104	0.241989626943408	0.216122820749879
97	Cephalosporin C	0.345467150211334	-0.843550145626068	3.70755747752264	8.41511497320607	0.187002554960135	3.13706373546574	0.0931791758605918	0.179190619848946	0.284536156924846
98	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
99	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
100	Cefotaxime	0.304250240325928	-0.843069553375244	3.32330925995484	7.64661849522963	0.166230836852818	2.32242714017684	0.0915503844291825	0.195005609706671	0.268590874465493
101	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
102	Cefoperazone	0.326453894376755	-0.843070268630981	4.33802108280361	9.67604216746986	0.138229173820998	2.75088846206199	0.0752541050735908	0.157936856235496	0.231864557500828
103	Cefsulodin	0.254185318946838	-0.843068659305573	3.83198636583984	8.66397277265787	0.157526777684689	2.66498487736681	0.0663325217471461	0.174476620653565	0.2266554696935
104	Cefmetazole	0.284974008798599	-0.843070268630981	2.5897705219686	6.17954107001424	0.134337849348136	1.76825009693857	0.110038324392532	0.23485352541264	0.210825241442459
105	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
106	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
107	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
108	Cephalexin	0.254182904958725	-0.843070566654205	2.16199703887105	5.32399408146739	0.133099852036685	1.57322306089918	0.117568572199088	0.266625982028735	0.208972731427777
109	Moxalactam	0.292131632566452	-0.846840858459473	3.28418115712702	8.56836230121553	0.158673375948436	3.0379911478849	0.0889511322883317	0.160259619299169	0.239272604614758
110	SCE-796	0.254185140132904	-0.846840858459473	3.76705532707274	8.53411074727774	0.158039087912551	2.78348207107047	0.0674758181293884	0.177644433263806	0.225464206907833
111	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
112	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
113	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
114	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
115	Cefaclor	0.254210501909256	-0.843045830726624	2.16748686879873	5.3349737636745	0.144188480099311	1.58112055651145	0.117283525712958	0.266156059584799	0.220084268217668
116	Ceftriaxone	0.298098057508469	-0.843070268630981	3.46277776919305	8.92555558169261	0.171645299647935	2.76936851391656	0.0860863957717783	0.154329957682322	0.272625378857959
117	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
118	BL-S217	0.304250240325928	-0.843069553375244	3.48390788445249	6.96781570324674	0.145162827150974	2.00284489419482	0.0873301621101104	0.241989626943408	0.216122820749879
119	Ceftizoxime	0.276390969753265	-0.843076348304749	2.66058443300426	6.32116890884936	0.170842402941875	1.93040944941458	0.103883555178579	0.230311949872462	0.275097170223792
120	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
121	Cephalexin	0.254182904958725	-0.843070566654205	2.16199703887105	5.32399408146739	0.133099852036685	1.57322306089918	0.117568572199088	0.266625982028735	0.208972731427777
122	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
123	Cefamandole	0.254777938127518	-0.843070268630981	2.62453964911401	6.24907936342061	0.130189153404596	1.77126951366517	0.0970752864082374	0.232600643139116	0.200871202400794
124	Cefazolin	0.254183292388916	-0.843070268630981	2.34315452538431	5.68630901537836	0.135388309889961	1.61059024335555	0.108479099280585	0.25217807647067	0.211890670367413
125	Cephalosporin C	0.345467150211334	-0.843550145626068	3.70755747752264	8.41511497320607	0.187002554960135	3.13706373546574	0.0931791758605918	0.179190619848946	0.284536156924846
126	Cefoxitin	0.406491458415985	-0.843069553375244	3.02298294473439	7.04596593603492	0.160135589455339	2.20751481398293	0.134467003568126	0.209563290523061	0.266097486909965
127	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
128	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
129	Ceftriaxone	0.298098057508469	-0.843070268630981	3.46277776919305	8.92555558169261	0.171645299647935	2.76936851391656	0.0860863957717783	0.154329957682322	0.272625378857959
130	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
131	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
132	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
133	Ampicillin	0.250314891338348	-0.846148192882538	2.20841328799725	5.41682652011514	0.128972060002741	1.59299758583074	0.113346035680374	0.263727933924518	0.205750060352412
134	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
135	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
136	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
137	Cephalosporin C	0.345467150211334	-0.843550145626068	3.70755747752264	8.41511497320607	0.187002554960135	3.13706373546574	0.0931791758605918	0.179190619848946	0.284536156924846
138	Ceftizoxime	0.276390969753265	-0.843076348304749	2.66058443300426	6.32116890884936	0.170842402941875	1.93040944941458	0.103883555178579	0.230311949872462	0.275097170223792
139	Ceftriaxone	0.298098057508469	-0.843070268630981	3.46277776919305	8.92555558169261	0.171645299647935	2.76936851391656	0.0860863957717783	0.154329957682322	0.272625378857959
140	Cefazolin	0.254183292388916	-0.843070268630981	2.34315452538431	5.68630901537836	0.135388309889961	1.61059024335555	0.108479099280585	0.25217807647067	0.211890670367413
141	Cephalosporin C	0.345467150211334	-0.843550145626068	3.70755747752264	8.41511497320607	0.187002554960135	3.13706373546574	0.0931791758605918	0.179190619848946	0.284536156924846
142	Imipenem	0.446495920419693	-0.843053460121155	2.85759825748391	5.71519653243013	0.15446477114676	1.8518476898671	0.156248667653104	0.295021685697589	0.232082644403961
143	Cefacetrile	0.304250240325928	-0.843069553375244	2.35796756530181	5.71593512082472	0.163312432023564	1.84308238342692	0.129030714757514	0.251065425569294	0.252889029216021
144	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
145	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
146	Aztreonam	0.276372134685516	-0.844834208488464	2.6647614184767	7.32952286116779	0.170454020027158	2.54036289302167	0.103713650598973	0.181109842136125	0.285210322165354
147	Cefaclor	0.254210501909256	-0.843045830726624	2.16748686879873	5.3349737636745	0.144188480099311	1.58112055651145	0.117283525712958	0.266156059584799	0.220084268217668
148	Aztreonam	0.276372134685516	-0.844834208488464	2.6647614184767	7.32952286116779	0.170454020027158	2.54036289302167	0.103713650598973	0.181109842136125	0.285210322165354
149	LY097964	0.276390969753265	-0.843070566654205	2.68947377800941	6.37894758954644	0.159473689738661	1.93020351973246	0.102767675971852	0.228506993061697	0.257377022788638
150	LY097964	0.276390969753265	-0.843070566654205	2.68947377800941	6.37894758954644	0.159473689738661	1.93020351973246	0.102767675971852	0.228506993061697	0.257377022788638
151	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
152	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
153	Cefacetrile	0.304250240325928	-0.843069553375244	2.35796756530181	5.71593512082472	0.163312432023564	1.84308238342692	0.129030714757514	0.251065425569294	0.252889029216021
154	Aztreonam	0.276372134685516	-0.844834208488464	2.6647614184767	7.32952286116779	0.170454020027158	2.54036289302167	0.103713650598973	0.181109842136125	0.285210322165354
155	BL-S217	0.304250240325928	-0.843069553375244	3.48390788445249	6.96781570324674	0.145162827150974	2.00284489419482	0.0873301621101104	0.241989626943408	0.216122820749879
156	Ceftazidime	0.276391565799713	-0.844834208488464	4.02706832578406	9.05413665389642	0.156105804377525	2.95713386028638	0.0686334433488661	0.168057037093366	0.240667987309518
157	Cefuroxime	0.406491458415985	-0.843069553375244	3.41406682902016	7.82813366618939	0.177912128777032	2.50187006991928	0.119063708700936	0.19099610052935	0.287506554741412
158	Cephaloglycin	0.304250240325928	-0.843069553375244	2.79583252081648	6.59166503185406	0.143297065909871	1.96544670229832	0.108822770341435	0.222103991923709	0.226237122318707
159	Cefaclor	0.254210501909256	-0.843045830726624	2.16748686879873	5.3349737636745	0.144188480099311	1.58112055651145	0.117283525712958	0.266156059584799	0.220084268217668
160	Cephaloglycin	0.304250240325928	-0.843069553375244	2.79583252081648	6.59166503185406	0.143297065909871	1.96544670229832	0.108822770341435	0.222103991923709	0.226237122318707
161	Cyclacillin	0.345756441354752	-0.846148192882538	3.05917464755476	6.1183492410928	0.13300759219767	1.95458828905248	0.113022785943627	0.276593625832887	0.219339569176858
162	Cephaloridine	0.254184931516647	-0.843068659305573	2.95657728845254	5.91315458482131	0.131403435218251	1.63629654432862	0.0859726997529928	0.285150217564417	0.192535738965186
163	Cefacetrile	0.304250240325928	-0.843069553375244	2.35796756530181	5.71593512082472	0.163312432023564	1.84308238342692	0.129030714757514	0.251065425569294	0.252889029216021
164	Cephaloridine	0.254184931516647	-0.843068659305573	2.95657728845254	5.91315458482131	0.131403435218251	1.63629654432862	0.0859726997529928	0.285150217564417	0.192535738965186
165	Nocardicin B	0.345468252897263	-0.84594452381134	4.63971447851509	10.279429028742	0.174227610656644	3.72235354107397	0.0744589466651464	0.149997755432019	0.261989361927158
166	SCE-796	0.254185140132904	-0.846840858459473	3.76705532707274	8.53411074727774	0.158039087912551	2.78348207107047	0.0674758181293884	0.177644433263806	0.225464206907833
167	Cephalosporin C	0.345467150211334	-0.843550145626068	3.70755747752264	8.41511497320607	0.187002554960135	3.13706373546574	0.0931791758605918	0.179190619848946	0.284536156924846
